,Unnamed: 0,id,object_name,chain,object_type,address,number,street,Url,Url_With_Coordinates
0,19,153644,американская лаборатория десертов,False,кафе,"город москва, филипповский переулок, дом 15/5",20,филипповский переулок,"https://www.google.com/maps/search/город москва, филипповский переулок, дом 15/5",https://maps.google.com/maps/api/staticmap?center=55.750636%2C37.5983678&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Iy5bmTILcnVdfPfMfnq7sHmZZfk
1,61,21214,столовая,False,столовая,"город москва, бабаевская улица, дом 3",90,бабаевская улица,"https://www.google.com/maps/search/город москва, бабаевская улица, дом 3",https://maps.google.com/maps/api/staticmap?center=55.790725%2C37.6889949&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=nDXtUyqs1uvuJuNSNRY2NmihHVI
2,69,22139,хуанхэ,False,ресторан,"город москва, 1-й балтийский переулок, дом 3/25",60,1-й балтийский переулок,"https://www.google.com/maps/search/город москва, 1-й балтийский переулок, дом 3/25",https://maps.google.com/maps/api/staticmap?center=55.8100359%2C37.5182225&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=3Q2Rv-yMVm7Z4bUhgnEn1sa-T9s
3,81,25833,азербайджан,False,ресторан,"город москва, улица демьяна бедного, дом 4",180,улица демьяна бедного,"https://www.google.com/maps/search/город москва, улица демьяна бедного, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7698802%2C37.4869344&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=QrN_2q1AzoEHlweOZinvEn4K4RU
4,131,150881,вгик,False,столовая,"город москва, будайская улица, дом 3",45,будайская улица,"https://www.google.com/maps/search/город москва, будайская улица, дом 3",https://maps.google.com/maps/api/staticmap?center=55.8320843%2C37.6652195&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=arZHx09SE3qwUBxm5sHqVRoOuQg
5,150,24155,советские времена,True,кафе,"город москва, варсонофьевский переулок, дом 6",82,варсонофьевский переулок,"https://www.google.com/maps/search/город москва, варсонофьевский переулок, дом 6",https://maps.google.com/maps/api/staticmap?center=55.7631989%2C37.625664&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=7esayaWB8YC8OEAXk25xricFdQU
6,179,24646,угол,False,кафе,"город москва, верхняя улица, дом 3, корпус 2",71,верхняя улица,"https://www.google.com/maps/search/город москва, верхняя улица, дом 3, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.776858%2C37.574916&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=GnLDu8yY6Pf3KCum4-5kOPAVdxA
7,181,20632,бар в фитнес клубе,False,бар,"город москва, глазовский переулок, дом 5",4,глазовский переулок,"https://www.google.com/maps/search/город москва, глазовский переулок, дом 5",https://maps.google.com/maps/api/staticmap?center=55.743944%2C37.5871799&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=s4WzZLCQ3Dnu8sv-QFY9JFKxiPk
8,228,25090,ооо «театро»,False,кафе,"город москва, воротниковский переулок, дом 11, строение 1",35,воротниковский переулок,"https://www.google.com/maps/search/город москва, воротниковский переулок, дом 11, строение 1",https://maps.google.com/maps/api/staticmap?center=55.770377%2C37.6013589&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=41hwzcxTNnPD6gaOe4kx7zvSVBQ
9,235,25487,сущевский дворик,False,кафе,"город москва, 2-й вышеславцев переулок, дом 17",48,2-й вышеславцев переулок,"https://www.google.com/maps/search/город москва, 2-й вышеславцев переулок, дом 17",https://maps.google.com/maps/api/staticmap?center=55.7905754%2C37.6059331&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=LwIA5aCHCEbZRGgICotoZu2UL4M
10,241,19821,столовая гбпоу зкно,False,буфет,"город москва, гвардейская улица, дом 15, корпус 1",50,гвардейская улица,"https://www.google.com/maps/search/город москва, гвардейская улица, дом 15, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.724803%2C37.4232191&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=tVpi3MGXn1XFk-Bb3xaYiFRitwc
11,251,27658,при школе 1294,False,столовая,"город москва, глебовская улица, дом 10",240,глебовская улица,"https://www.google.com/maps/search/город москва, глебовская улица, дом 10",https://maps.google.com/maps/api/staticmap?center=55.813365%2C37.7157031&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zChFAKoDBeOSo2yI_1i_fY-1vCQ
12,308,27591,столовая школы 1254,False,столовая,"город москва, улица девятая рота, дом 14",160,улица девятая рота,"https://www.google.com/maps/search/город москва, улица девятая рота, дом 14",https://maps.google.com/maps/api/staticmap?center=55.791208%2C37.712645&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=v_L1Tek7DSZPFk8E3OMDIIth7yE
13,350,68203,ньокки,True,ресторан,"город москва, улица генерала ермолова, дом 4",60,улица генерала ермолова,"https://www.google.com/maps/search/город москва, улица генерала ермолова, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7348322%2C37.5180852&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Xxrhg5rXXI6mlq_ux1fcb2EzeCg
14,352,25330,хижина,True,ресторан,"город москва, улица жебрунова, дом 4",120,улица жебрунова,"https://www.google.com/maps/search/город москва, улица жебрунова, дом 4",https://maps.google.com/maps/api/staticmap?center=55.785047%2C37.6784121&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=94oEBytTGONeh_O_A-x0YOHUQLM
15,354,28847,столовая спецшкола 9,False,столовая,"город москва, улица бориса жигуленкова, дом 15",80,улица бориса жигуленкова,"https://www.google.com/maps/search/город москва, улица бориса жигуленкова, дом 15",https://maps.google.com/maps/api/staticmap?center=55.7736441%2C37.732967&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=JZ_2KnMagUCAvWcedZ_2gjWyztw
16,359,22376,тратория,False,кафе,"город москва, улица жуковского, дом 5",50,улица жуковского,"https://www.google.com/maps/search/город москва, улица жуковского, дом 5",https://maps.google.com/maps/api/staticmap?center=55.763825%2C37.645458&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=szq-JZn8ATpX0VKtLJfJrOvYPw0
17,437,20733,пивной бар элефант,False,бар,"город москва, 2-й колобовский переулок, дом 12",55,2-й колобовский переулок,"https://www.google.com/maps/search/город москва, 2-й колобовский переулок, дом 12",https://maps.google.com/maps/api/staticmap?center=55.7692882%2C37.6168388&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=CxC1xJkMPETrO0F-2YukA_D-0Bk
18,463,152097,столовая при гбоу школа 171,False,столовая,"город москва, кооперативная улица, дом 2, корпус 13",24,кооперативная улица,"https://www.google.com/maps/search/город москва, кооперативная улица, дом 2, корпус 13",https://maps.google.com/maps/api/staticmap?center=55.7249%2C37.5661119&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=qO10wRfTQfWk4jl04aJs0O13sQY
19,520,79517,прованс,False,ресторан,"город москва, 1-й обыденский переулок, дом 9/12",40,1-й обыденский переулок,"https://www.google.com/maps/search/город москва, 1-й обыденский переулок, дом 9/12",https://maps.google.com/maps/api/staticmap?center=55.7431401%2C37.6023912&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=uZs40t26epGVVD4YWLcJ8xQV3b0
20,522,79562,фидан,False,ресторан,"город москва, кунцевская улица, дом 10",81,кунцевская улица,"https://www.google.com/maps/search/город москва, кунцевская улица, дом 10",https://maps.google.com/maps/api/staticmap?center=55.7313745%2C37.4126842&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=LQdcP3CgNhJuLb7zIsM7jfOhKWk
21,538,28857,кп мэи,False,столовая,"город москва, улица лапина, дом 3",240,улица лапина,"https://www.google.com/maps/search/город москва, улица лапина, дом 3",https://maps.google.com/maps/api/staticmap?center=55.756376%2C37.7126879&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=D9f2pc7h8OUjv4BChj_vMqJRVXw
22,540,20804,волконский,True,кулинария,"город москва, малый левшинский переулок, дом 14/9, строение 1",16,малый левшинский переулок,"https://www.google.com/maps/search/город москва, малый левшинский переулок, дом 14/9, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7424087%2C37.5889725&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vSQhRJWjofj4nN3Nzt2GpTJ8s6U
23,627,24319,гивисациви,False,кафе,"город москва, лужнецкий проезд, дом 1",95,лужнецкий проезд,"https://www.google.com/maps/search/город москва, лужнецкий проезд, дом 1",https://maps.google.com/maps/api/staticmap?center=55.7254041%2C37.5602371&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=n30DNlNFuc9VWSr_VD2U1KVCDNM
24,642,153381,столовая при гбоу школа 57,False,столовая,"город москва, малый знаменский переулок, дом 7/10, строение 2",36,малый знаменский переулок,"https://www.google.com/maps/search/город москва, малый знаменский переулок, дом 7/10, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7482607%2C37.6051903&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=LHwXf-eLodiQaVmKKRz_QY9j4dw
25,711,21002,буфет техникума мпэ,False,буфет,"город москва, мирской переулок, дом 5",30,мирской переулок,"https://www.google.com/maps/search/город москва, мирской переулок, дом 5",https://maps.google.com/maps/api/staticmap?center=55.796999%2C37.5659121&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=U8sofZuZdPrlfyn1wFlLMPh2R-8
26,713,26252,ресторан «граф орлов»,False,ресторан,"город москва, 2-й верхний михайловский проезд, дом 2",90,2-й верхний михайловский проезд,"https://www.google.com/maps/search/город москва, 2-й верхний михайловский проезд, дом 2",https://maps.google.com/maps/api/staticmap?center=55.709583%2C37.605101&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=kkbtzV7ZtXz2neXFB7y6cCq1rLQ
27,737,24654,журфак,False,кафе,"город москва, большой афанасьевский переулок, дом 3, строение 3",49,большой афанасьевский переулок,"https://www.google.com/maps/search/город москва, большой афанасьевский переулок, дом 3, строение 3",https://maps.google.com/maps/api/staticmap?center=55.745233%2C37.5970829&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=8lK08RN5gJW8WFu1e7h3tUm47Vw
28,742,24601,хинкаль палас,False,кафе,"город москва, нагорный бульвар, дом 5, корпус 1",40,нагорный бульвар,"https://www.google.com/maps/search/город москва, нагорный бульвар, дом 5, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.673904%2C37.593827&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=QtTH9DKeVp39PX1QNuS7IGyOwDg
29,756,137544,антикварный boutique & bar,False,бар,"город москва, звонарский переулок, дом 5",30,звонарский переулок,"https://www.google.com/maps/search/город москва, звонарский переулок, дом 5",https://maps.google.com/maps/api/staticmap?center=55.764708%2C37.6221121&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=L9JUba4zopVtaRGNOpvIiyLrQzQ
30,757,69302,union jack,False,бар,"город москва, нижний кисельный переулок, дом 3, строение 1",30,нижний кисельный переулок,"https://www.google.com/maps/search/город москва, нижний кисельный переулок, дом 3, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7653247%2C37.6215624&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=4lEYL218JrJFaGJ4fxUJsg2TmNk
31,779,124526,кафе дада,False,кафе,"город москва, 1-й новокузнецкий переулок, дом 5-7",30,1-й новокузнецкий переулок,"https://www.google.com/maps/search/город москва, 1-й новокузнецкий переулок, дом 5-7",https://maps.google.com/maps/api/staticmap?center=55.73474%2C37.6325041&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=FK_QUFiosEq2oNaX-lHj7dOzJp4
32,783,27483,гбоу школа № 1352,False,столовая,"город москва, новосибирская улица, дом 8",110,новосибирская улица,"https://www.google.com/maps/search/город москва, новосибирская улица, дом 8",https://maps.google.com/maps/api/staticmap?center=55.8158102%2C37.8211566&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Yb3ysX8JzsuF5J9dC3hki4HFZMc
33,895,20048,пицца-фабрика,False,кафе,"город москва, улица пивченкова, дом 7",12,улица пивченкова,"https://www.google.com/maps/search/город москва, улица пивченкова, дом 7",https://maps.google.com/maps/api/staticmap?center=55.7355891%2C37.4755843&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=AxnQVdNBmTJVuNbdR-cpDs_Rw5Y
34,899,23980,сказочный двор,False,кафе,"город москва, платовская улица, дом 4",45,платовская улица,"https://www.google.com/maps/search/город москва, платовская улица, дом 4",https://maps.google.com/maps/api/staticmap?center=55.744812%2C37.5552639&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=bUYWxy9oeeOgoJrv_Wy-0OZQfew
35,908,25694,кафе,False,кафетерий,"город москва, 3-й проезд подбельского, дом 22, корпус 3",16,3-й проезд подбельского,"https://www.google.com/maps/search/город москва, 3-й проезд подбельского, дом 22, корпус 3",https://maps.google.com/maps/api/staticmap?center=55.8191328%2C37.7231961&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=W0XQFqfyt9-UElKwES6GAe2DXjI
36,910,156679,cezve coffee,False,кафе,"город москва, подсосенский переулок, дом 8, строение 2",20,подсосенский переулок,"https://www.google.com/maps/search/город москва, подсосенский переулок, дом 8, строение 2",https://maps.google.com/maps/api/staticmap?center=55.758384%2C37.6500071&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Z5iM_4YIFBUkPGhmsJi1Y-Q91lk
37,990,20381,трапезная,False,столовая,"город москва, улица рогожский поселок, дом 3",10,улица рогожский поселок,"https://www.google.com/maps/search/город москва, улица рогожский поселок, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7393844%2C37.7019056&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=G3O9_CYKx3EMeDsheSilBJhLY2I
38,1062,141385,гранатовый сад,False,ресторан,"город москва, 1-й сетуньский проезд, дом 10",80,1-й сетуньский проезд,"https://www.google.com/maps/search/город москва, 1-й сетуньский проезд, дом 10",https://maps.google.com/maps/api/staticmap?center=55.7321143%2C37.5390824&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=DhBOHTlRq8lLYq1_Kd3mwBvuo0Y
39,1113,22203,вуден бор,False,кафе,"город москва, 2-й стрелецкий проезд, дом 7",40,2-й стрелецкий проезд,"https://www.google.com/maps/search/город москва, 2-й стрелецкий проезд, дом 7",https://maps.google.com/maps/api/staticmap?center=55.7974998%2C37.6057003&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=5aTgAItooTY98BSoLf29DTwulFU
40,1147,29423,школа апогей,False,буфет,"город москва, таганрогская улица, дом 7",150,таганрогская улица,"https://www.google.com/maps/search/город москва, таганрогская улица, дом 7",https://maps.google.com/maps/api/staticmap?center=55.6803816%2C37.7551805&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ShOcbx6sxEuZYvB4GtMtNSVwqhE
41,1163,21439,буфет при гуп «объединенный комбинат школьного питания»,False,столовая,"город москва, тенистый проезд, дом 8",98,тенистый проезд,"https://www.google.com/maps/search/город москва, тенистый проезд, дом 8",https://maps.google.com/maps/api/staticmap?center=55.8611532%2C37.6401937&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Ms1Ihy_8o8AONs70_3zUOeHRTqg
42,1219,146370,амбарчик,False,кафе,"город москва, малый николопесковский переулок, дом 9/1, строение 2",20,малый николопесковский переулок,"https://www.google.com/maps/search/город москва, малый николопесковский переулок, дом 9/1, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7511313%2C37.5919467&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=DRIwm9qprSFh4TINfvG_M3po0q8
43,1273,21569,буфет школы 694,False,буфет,"город москва, 2-й хуторской переулок, дом 4/13",75,2-й хуторской переулок,"https://www.google.com/maps/search/город москва, 2-й хуторской переулок, дом 4/13",https://maps.google.com/maps/api/staticmap?center=55.8065539%2C37.5766356&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=uQoyn1AdPvaY5SQv-QJgjFjVlqg
44,1404,87543,кафе «one teaspoon»,False,кафе,"город москва, яузский бульвар, дом 14/8",16,яузский бульвар,"https://www.google.com/maps/search/город москва, яузский бульвар, дом 14/8",https://maps.google.com/maps/api/staticmap?center=55.7509589%2C37.6436522&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rkQuujb8iqO5rhH5n7yvX-djqWI
45,1426,82532,будайский дворик,False,ресторан,"город москва, будайский проезд, дом 8",98,будайский проезд,"https://www.google.com/maps/search/город москва, будайский проезд, дом 8",https://maps.google.com/maps/api/staticmap?center=55.8365511%2C37.6685897&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=BowbqnllEx7vNzPZj1t23lzQ8jg
46,1432,20865,буфет при общежитии,False,буфет,"город москва, международная улица, дом 15",8,международная улица,"https://www.google.com/maps/search/город москва, международная улица, дом 15",https://maps.google.com/maps/api/staticmap?center=55.7458098%2C37.684516&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Jfi6VuMnfWr_b5Shk2dGxYN3CQU
47,1456,134075,матрешка,False,кафе,"город москва, новолучанская улица, дом 22, строение 1",17,новолучанская улица,"https://www.google.com/maps/search/город москва, новолучанская улица, дом 22, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7908814%2C37.3585062&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=L6gZ9DTBqntQs8Q9WfCyWt7aARE
48,1466,25989,алиби,False,ресторан,"город москва, ащеулов переулок, дом 9",85,ащеулов переулок,"https://www.google.com/maps/search/город москва, ащеулов переулок, дом 9",https://maps.google.com/maps/api/staticmap?center=55.7677088%2C37.6346206&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=tr3bdHRup-t3w4b3xz0m1cq6QKU
49,1537,20415,чашка,False,бар,"город москва, улица академика семенова, дом 3",40,улица академика семенова,"https://www.google.com/maps/search/город москва, улица академика семенова, дом 3",https://maps.google.com/maps/api/staticmap?center=55.5433017%2C37.511199&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=3Lh6xgzBmLPt2DYmNNQxfpqJo34
50,1574,157025,улисс паб,False,бар,"город москва, кривоарбатский переулок, дом 16/22",100,кривоарбатский переулок,"https://www.google.com/maps/search/город москва, кривоарбатский переулок, дом 16/22",https://maps.google.com/maps/api/staticmap?center=55.7477233%2C37.588447&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=XvXsggWCWiVK0cEG3RseDO-FcUQ
51,1592,26993,сосны,False,ресторан,"город москва, 1-я линия хорошевского серебряного бора, домовладение 10, строение 1",30,1-я линия хорошевского серебряного бора,"https://www.google.com/maps/search/город москва, 1-я линия хорошевского серебряного бора, домовладение 10, строение 1",https://maps.google.com/maps/api/staticmap?center=55.785791%2C37.426939&zoom=13&size=200x200&markers=55.7872%2C37.4377%7C55.784382%2C37.44389%7C55.7850706%2C37.420545%7C55.784656%2C37.409988&sensor=false&client=google-maps-frontend&signature=3cz8irZtjuLZiWE90TTkgy2uucA
52,1633,25165,кафе-пиццерия,False,кафе,"город москва, 1-й зачатьевский переулок, дом 4",50,1-й зачатьевский переулок,"https://www.google.com/maps/search/город москва, 1-й зачатьевский переулок, дом 4",https://maps.google.com/maps/api/staticmap?center=55.739707%2C37.6042429&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_OoBxJ_wxQ6p6D6M13RlsncOrQY
53,1646,68324,tokyo bay,True,кафе,"город москва, старомонетный переулок, дом 18",50,старомонетный переулок,"https://www.google.com/maps/search/город москва, старомонетный переулок, дом 18",https://maps.google.com/maps/api/staticmap?center=55.739688%2C37.6186379&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=iYQUOzeb-_r9p8xFQ5eemeW-0Gk
54,1654,22043,супкультура,False,кафе,"город москва, 2-й щемиловский переулок, дом 4",30,2-й щемиловский переулок,"https://www.google.com/maps/search/город москва, 2-й щемиловский переулок, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7767927%2C37.6086321&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=D9SX12k6glAo32thfmwJYeqOWS8
55,1667,75223,борго,False,кафе,"город москва, 2-й полевой переулок, дом 2",45,2-й полевой переулок,"https://www.google.com/maps/search/город москва, 2-й полевой переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.791875%2C37.6812767&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Bi3G7HThYcBBurWpfiWBvwISkkc
56,1687,111078,кафе торшер,False,кафе,"город москва, улица васильцовский стан, дом 5, корпус 1",48,улица васильцовский стан,"https://www.google.com/maps/search/город москва, улица васильцовский стан, дом 5, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.713855%2C37.7507281&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=M0qcFFupQdsogShn-ty2omEhrhQ
57,1756,22808,else kafe,False,кафе,"город москва, иваньковское шоссе, дом 5",30,иваньковское шоссе,"https://www.google.com/maps/search/город москва, иваньковское шоссе, дом 5",https://maps.google.com/maps/api/staticmap?center=55.8200383%2C37.4655804&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=fROTXaj-xzvLVaM8i68OJ2-fF80
58,1781,24748,густаторе,False,кафе,"город москва, петровско-разумовская аллея, дом 10, корпус 3",24,петровско-разумовская аллея,"https://www.google.com/maps/search/город москва, петровско-разумовская аллея, дом 10, корпус 3",https://maps.google.com/maps/api/staticmap?center=55.793715%2C37.5605211&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=9qVC16cDxcLKvwaMHEwnW-gcLWQ
59,1847,24743,кафе angelov,False,кафе,"город москва, 2-й неопалимовский переулок, дом 3",35,2-й неопалимовский переулок,"https://www.google.com/maps/search/город москва, 2-й неопалимовский переулок, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7393055%2C37.5825033&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vxD0mGpMS-RSUPPElVi4euLuXko
60,1863,81258,у мангала,False,кафе,"город москва, город щербинка, спортивная улица, дом 23",45,спортивная улица,"https://www.google.com/maps/search/город москва, город щербинка, спортивная улица, дом 23",https://maps.google.com/maps/api/staticmap?center=55.500213%2C37.567717&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=dLOpSPi7AU6PZk9oT32NRC04Fvk
61,1866,79996,подмосковные вечера,False,ресторан,"город москва, город щербинка, 2-я барышевская улица, дом 1",72,2-я барышевская улица,"https://www.google.com/maps/search/город москва, город щербинка, 2-я барышевская улица, дом 1",https://maps.google.com/maps/api/staticmap?center=55.4974453%2C37.5441199&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zTUiPnhTK__r3O0BL38Y6_jJHwY
62,1892,124295,кафе,False,кафе,"город москва, поселение филимонковское, деревня верхнее валуево, дом 21а",20,поселение филимонковское,"https://www.google.com/maps/search/город москва, поселение филимонковское, деревня верхнее валуево, дом 21а",https://maps.google.com/maps/api/staticmap?center=55.577323%2C37.3512139&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=myR6GVHxZRxgL4H722rFn_B-NpI
63,1909,27568,столовая,False,столовая,"город москва, конаковский проезд, дом 5",240,конаковский проезд,"https://www.google.com/maps/search/город москва, конаковский проезд, дом 5",https://maps.google.com/maps/api/staticmap?center=55.845919%2C37.481117&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=TA_GGY4CTqHV4wd5bGGTgytxxu4
64,1915,27436,школа 1381,False,столовая,"город москва, янтарный проезд, дом 2",300,янтарный проезд,"https://www.google.com/maps/search/город москва, янтарный проезд, дом 2",https://maps.google.com/maps/api/staticmap?center=55.8732417%2C37.691292&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=TIg9EB-hEikzUdjFi9JTBk5mYWI
65,1918,27896,столовая,False,столовая,"город москва, авиационный переулок, дом 5",62,авиационный переулок,"https://www.google.com/maps/search/город москва, авиационный переулок, дом 5",https://maps.google.com/maps/api/staticmap?center=55.800173%2C37.5387041&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=4-6Bs4_oslIGXEI7xgifK3yw0hk
66,1934,21437,столовая колорит кадетского корпуса № 1783,False,столовая,"город москва, 3-я новоостанкинская улица, дом 6",80,3-я новоостанкинская улица,"https://www.google.com/maps/search/город москва, 3-я новоостанкинская улица, дом 6",https://maps.google.com/maps/api/staticmap?center=55.8176957%2C37.6263008&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=N0qj3IjiKgn8sB0MAlAAxLBbwAg
67,1955,25970,бюргер,False,бар,"город москва, докучаев переулок, дом 6, строение 2",60,докучаев переулок,"https://www.google.com/maps/search/город москва, докучаев переулок, дом 6, строение 2",https://maps.google.com/maps/api/staticmap?center=55.77349%2C37.643998&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=jLAvcj1iwbPRmHFCLzM-m0QBTk8
68,1964,28254,столовая,False,столовая,"город москва, фармацевтический проезд, дом 1",55,фармацевтический проезд,"https://www.google.com/maps/search/город москва, фармацевтический проезд, дом 1",https://maps.google.com/maps/api/staticmap?center=55.8329233%2C37.5139182&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=quBU1mBq5iOhUmc5TzmVxWLhXvU
69,1969,153599,столовая «гкб им. с.п. боткина»,False,столовая,"город москва, большой предтеченский переулок, дом 15/8, строение 1",70,большой предтеченский переулок,"https://www.google.com/maps/search/город москва, большой предтеченский переулок, дом 15/8, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7594849%2C37.5674294&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=e9GPWf86ncDSqh1U8c7K3GiwrLQ
70,1976,29144,школа №110,False,столовая,"город москва, столовый переулок, дом 10/2, строение 1",40,столовый переулок,"https://www.google.com/maps/search/город москва, столовый переулок, дом 10/2, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7568255%2C37.5942716&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=c8LApYbuQ5AtviD7eRQCmYiLOpo
71,2022,27183,yoko,False,ресторан,"город москва, соймоновский проезд, дом 5",50,соймоновский проезд,"https://www.google.com/maps/search/город москва, соймоновский проезд, дом 5",https://maps.google.com/maps/api/staticmap?center=55.743246%2C37.6042087&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ku3pFpG2p3ml6SkptqNp9mj5cZ4
72,2029,22627,ривер,False,кафе,"город москва, малый власьевский переулок, дом 12, строение 2",24,малый власьевский переулок,"https://www.google.com/maps/search/город москва, малый власьевский переулок, дом 12, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7468292%2C37.5938828&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=f0WhTwGJhElpMQl_ngSOKuNgae4
73,2041,22670,хинкальная,True,кафе,"город москва, богоявленский переулок, дом 6, строение 2",20,богоявленский переулок,"https://www.google.com/maps/search/город москва, богоявленский переулок, дом 6, строение 2",https://maps.google.com/maps/api/staticmap?center=55.755649%2C37.6235001&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=K2pPm7L65F_yBkc7qxLxV2ow3VM
