,Unnamed: 0,id,object_name,chain,object_type,address,number,street,Url,Url_With_Coordinates
118,942,23853,шоколадница,True,кафе,"город москва, профсоюзная улица, дом 16/10",40,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 16/10",https://maps.google.com/maps/api/staticmap?center=55.684155%2C37.5687&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=D0TvwPGGBX98kZc5Jw9DfjsG7tg
119,943,27263,корчма тарас бульба,True,ресторан,"город москва, профсоюзная улица, дом 16/10",60,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 16/10",https://maps.google.com/maps/api/staticmap?center=55.684155%2C37.5687&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=D0TvwPGGBX98kZc5Jw9DfjsG7tg
120,944,23844,шоколадница,True,кафе,"город москва, профсоюзная улица, дом 19",48,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 19",https://maps.google.com/maps/api/staticmap?center=55.678491%2C37.564241&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ysq7fOHEjOtqgLVojDiaugECbck
121,945,21487,буфет шк. 584,False,буфет,"город москва, профсоюзная улица, дом 24, корпус 1",120,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 24, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.679891%2C37.56419&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vnUKgpWbWTH8LUxLAa7pGELMcNQ
122,946,27269,лимончино,False,ресторан,"город москва, профсоюзная улица, дом 33, строение 1",70,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 33, строение 1",https://maps.google.com/maps/api/staticmap?center=55.672332%2C37.557836&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=hNe9zl5RppbcIdBUaLyykbseVF8
123,947,21586,школа 190,False,буфет,"город москва, профсоюзная улица, дом 40, корпус 1",30,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 40, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.675305%2C37.557989&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=XKWYTTUo3TnFNwkTkqyIeezJXQ4
124,948,28529,гуп 1-ый автобусный парк «мосгортранс» автобусная,False,столовая,"город москва, профсоюзная улица, дом 58/32, корпус 1",16,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 58/32, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.6696279%2C37.5507636&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=H1SpyAw8qdJj-4OSUSxdacXFQf0
125,949,143692,кафе еасс,False,кафе,"город москва, профсоюзная улица, дом 98, корпус 10",20,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 98, корпус 10",https://maps.google.com/maps/api/staticmap?center=55.6499444%2C37.5201383&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=K_SqeKsWoB88LF_VRFfX75bNVXk
126,950,154938,суши вок,True,кафе,"город москва, профсоюзная улица, дом 113, корпус 1",10,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 113, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.6311212%2C37.5198708&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=e1L60JoxGdGUUIwr1ajxGKIGCnA
127,951,29610,столовая гбоу школа № 1507 корпус школьного образования № 1507,False,столовая,"город москва, профсоюзная улица, дом 132, корпус 7",100,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 132, корпус 7",https://maps.google.com/maps/api/staticmap?center=55.6299559%2C37.5059281&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=0xPELM4uTopXrt9TQqBEVAjKE4o
128,952,28530,столовая при доме-пансионате ветеранов науки,False,столовая,"город москва, профсоюзная улица, дом 132, корпус 8",75,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 132, корпус 8",https://maps.google.com/maps/api/staticmap?center=55.6299559%2C37.5059281&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=0xPELM4uTopXrt9TQqBEVAjKE4o
129,1386,22331,столовая миэт,False,столовая,"город москва, город зеленоград, улица юности, дом 11",56,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, улица юности, дом 11",https://maps.google.com/maps/api/staticmap?center=55.9982857%2C37.2260937&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2gkC_nigAS_vZcQkbbbG2fcSmx4
130,1405,20199,это,False,кафе,"город москва, город зеленоград, корпус 401",35,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 401",https://maps.google.com/maps/api/staticmap?center=56.000466%2C37.2088071&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=FbVsz2PMolBA7bkCAi7ZmmGLoBY
131,1406,68113,френдс,False,кафе,"город москва, город зеленоград, корпус 435",34,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 435",https://maps.google.com/maps/api/staticmap?center=55.9964466%2C37.2110782&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=GYdvBzuNh8ta49KJDkrVrFU1Uq4
132,1407,20105,кафе «граф монте-кристо»,False,кафе,"город москва, город зеленоград, корпус 436",40,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 436",https://maps.google.com/maps/api/staticmap?center=55.995674%2C37.2112989&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=V6R7Uk_mFIqKoZL9ZUcPkLiD850
133,1408,22982,альфорно,False,кафе,"город москва, город зеленоград, корпус 438",49,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 438",https://maps.google.com/maps/api/staticmap?center=55.993671%2C37.2128469&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=qRdXUUD9PQb7NeooYogS1KccVnA
134,1409,151267,альфорно,False,кафе,"город москва, город зеленоград, корпус 438",45,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 438",https://maps.google.com/maps/api/staticmap?center=55.993671%2C37.2128469&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=qRdXUUD9PQb7NeooYogS1KccVnA
135,1410,150537,кафе «вечный зов»,False,кафе,"город москва, город зеленоград, корпус 834а",30,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 834а",https://maps.google.com/maps/api/staticmap?center=55.977919%2C37.1830743&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vyiYr2irq4VIGkuHAt-muCUTMoY
136,1411,128119,кафе «суши сет»,True,фаст-фуд,"город москва, город зеленоград, корпус 1106",7,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 1106",https://maps.google.com/maps/api/staticmap?center=55.9957969%2C37.1879559&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=4d4jVI3oaNmddfWXFo1lVu8QMHY
137,1412,24023,пекарня «дружок-пирожок»,False,кафетерий,"город москва, город зеленоград, корпус 1449",5,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 1449",https://maps.google.com/maps/api/staticmap?center=55.9845474%2C37.1563102&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=-XEb55RvzQU8iK2WHbsPT8Ip9xg
138,1424,25241,кафе «топаз-джони»,False,кафе,"город москва, проспект мира, дом 108",16,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 108",https://maps.google.com/maps/api/staticmap?center=55.803953%2C37.6370313&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_dx6cIb11SW9An0erhGwZvxQwZQ
139,1433,148879,котлета,False,ресторан,"город москва, ленинградский проспект, дом 77, корпус 4",47,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 77, корпус 4",https://maps.google.com/maps/api/staticmap?center=55.8053749%2C37.5059853&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=c92Ndpjg5AOqvKrN7MFoPIHQjEA
140,1440,24022,бар «джанго»,False,бар,"город москва, город зеленоград, корпус 1456",50,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 1456",https://maps.google.com/maps/api/staticmap?center=55.984576%2C37.1602204&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=W7g6tGDFUYw78QIQC4ttw-O0MIE
141,1441,149745,68. пауза,False,бар,"город москва, город зеленоград, корпус 1456",48,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 1456",https://maps.google.com/maps/api/staticmap?center=55.984576%2C37.1602204&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=W7g6tGDFUYw78QIQC4ttw-O0MIE
142,1453,28532,столовая при пансионате «коньково» для ветеранов войны,False,столовая,"город москва, профсоюзная улица, дом 140, корпус 6",95,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 140, корпус 6",https://maps.google.com/maps/api/staticmap?center=55.630077%2C37.504047&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=6cpcAEm-2icR8_lsGrXDsvfrhXQ
143,1455,26310,talk of the town,False,ресторан,"город москва, ленинский проспект, дом 113/1",90,ленинский проспект,"https://www.google.com/maps/search/город москва, ленинский проспект, дом 113/1",https://maps.google.com/maps/api/staticmap?center=55.65605%2C37.497965&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=R_f_YPeO6Gp5ef6ZCXFJflypc4E
144,1460,23922,жасмин,False,кафе,"город москва, ленинский проспект, дом 121/1, корпус 3",45,ленинский проспект,"https://www.google.com/maps/search/город москва, ленинский проспект, дом 121/1, корпус 3",https://maps.google.com/maps/api/staticmap?center=55.649155%2C37.482071&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=pYJoGd_z5Us3G_Xumu8kU9w-Dx0
145,1473,26019,иль патио планета суши,True,ресторан,"город москва, проспект мира, дом 33, корпус 1",65,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 33, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.780394%2C37.6318001&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=8y8rKN3L03w81MA_13g0Cf-cR1g
146,1474,105190,столовая в тоц олимпик плаза,False,столовая,"город москва, проспект мира, дом 33, корпус 1",50,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 33, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.780394%2C37.6318001&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=8y8rKN3L03w81MA_13g0Cf-cR1g
147,1476,67810,сабвей,True,фаст-фуд,"город москва, проспект мира, дом 146",15,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 146",https://maps.google.com/maps/api/staticmap?center=55.820781%2C37.642155&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=G0-Z-4FEG7gxkAlZq10QEL2hFm8
148,1477,129980,сушишоп,True,кафе,"город москва, проспект мира, дом 146",18,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 146",https://maps.google.com/maps/api/staticmap?center=55.820781%2C37.642155&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=G0-Z-4FEG7gxkAlZq10QEL2hFm8
149,1552,19718,буфет,False,буфет,"город москва, проспект вернадского, дом 82, строение 2",40,проспект вернадского,"https://www.google.com/maps/search/город москва, проспект вернадского, дом 82, строение 2",https://maps.google.com/maps/api/staticmap?center=55.6655764%2C37.4843172&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=KumOgdHOQEXAFg87vrkQ-j1m-GA
150,1562,157568,кафе «tornano»,False,кафе,"город москва, проспект вернадского, дом 92",18,проспект вернадского,"https://www.google.com/maps/search/город москва, проспект вернадского, дом 92",https://maps.google.com/maps/api/staticmap?center=55.6565919%2C37.4739473&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=QL2vJy-hEUIWxJBvHlWD2jqqXgw
151,1567,27640,столовая школы 56,False,столовая,"город москва, кутузовский проспект, дом 22",200,кутузовский проспект,"https://www.google.com/maps/search/город москва, кутузовский проспект, дом 22",https://maps.google.com/maps/api/staticmap?center=55.746023%2C37.549588&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ttgJlPbml7Mz7iWMCgd1wfVr5N4
152,1568,120295,дижестив,False,кафе,"город москва, кутузовский проспект, дом 33",75,кутузовский проспект,"https://www.google.com/maps/search/город москва, кутузовский проспект, дом 33",https://maps.google.com/maps/api/staticmap?center=55.741513%2C37.5407652&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=1v2kdtFiIEYyceeVWsWOPaLqOo4
153,1569,29632,столовая школы 1465,False,столовая,"город москва, кутузовский проспект, дом 24",25,кутузовский проспект,"https://www.google.com/maps/search/город москва, кутузовский проспект, дом 24",https://maps.google.com/maps/api/staticmap?center=55.7455378%2C37.5439198&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=y5nqV38QGWc5MOTxkeL5p8UkV1I
154,1596,157309,азбука вкуса,True,кафе,"город москва, ленинградский проспект, дом 69, строение 1",10,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 69, строение 1",https://maps.google.com/maps/api/staticmap?center=55.8028583%2C37.5176966&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=PfCb6JGIKQah9sY3-meXj1IJSOU
155,1597,129609,булочная 5,False,кафе,"город москва, ленинградский проспект, дом 69, строение 1",15,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 69, строение 1",https://maps.google.com/maps/api/staticmap?center=55.8028583%2C37.5176966&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=PfCb6JGIKQah9sY3-meXj1IJSOU
156,1598,25838,чебуречная ссср,True,кафе,"город москва, ленинградский проспект, дом 69, строение 1",45,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 69, строение 1",https://maps.google.com/maps/api/staticmap?center=55.8028583%2C37.5176966&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=PfCb6JGIKQah9sY3-meXj1IJSOU
157,1612,158133,ресторан «тануки»,True,ресторан,"город москва, город зеленоград, корпус 1805",156,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 1805",https://maps.google.com/maps/api/staticmap?center=55.9797957%2C37.1626742&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=O42Et8yuPoHvmogJZPYflf5EWaQ
158,1613,25938,никольский парк,False,столовая,"город москва, город зеленоград, никольский проезд, дом 5",130,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, никольский проезд, дом 5",https://maps.google.com/maps/api/staticmap?center=55.9929345%2C37.2473214&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_qQ5S_qNWXTF6rbqSWhyLQdshJc
159,1617,70502,кафе «мануфактура»,False,кафе,"город москва, варшавское шоссе, дом 9",70,варшавское шоссе,"https://www.google.com/maps/search/город москва, варшавское шоссе, дом 9",https://maps.google.com/maps/api/staticmap?center=55.7006385%2C37.6217054&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=AqkuVnHKCxmwOJC8t84M9XSJBsI
160,1618,82401,кофейня «старбакс»,True,кафе,"город москва, варшавское шоссе, дом 9",42,варшавское шоссе,"https://www.google.com/maps/search/город москва, варшавское шоссе, дом 9",https://maps.google.com/maps/api/staticmap?center=55.7006385%2C37.6217054&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=AqkuVnHKCxmwOJC8t84M9XSJBsI
161,1622,23815,огни баку,False,ресторан,"город москва, варшавское шоссе, дом 152, корпус 2",380,варшавское шоссе,"https://www.google.com/maps/search/город москва, варшавское шоссе, дом 152, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.5905878%2C37.5980377&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=MTJPE1o_VaUDXOgYBTUQjdILqOQ
162,1693,129951,маэстро ресто,False,кафе,"город москва, профсоюзная улица, дом 58, корпус 4",26,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 58, корпус 4",https://maps.google.com/maps/api/staticmap?center=55.6688106%2C37.5507193&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rNF6dIHf4s6BRUqPWm2PuvrX2ho
163,1696,24873,пиццерия милано,False,кафе,"город москва, профсоюзная улица, дом 96",43,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 96",https://maps.google.com/maps/api/staticmap?center=55.6475733%2C37.528048&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=TPmMhpQ5trILJ3dGE8Ax_7RfeLw
164,1698,128004,килфиш бар,False,бар,"город москва, профсоюзная улица, дом 104",80,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
165,1699,24587,кружка,True,кафе,"город москва, профсоюзная улица, дом 104",220,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
166,1700,25554,дорф,False,кафе,"город москва, профсоюзная улица, дом 104",118,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
167,1701,80904,ресторан drunken duck pub,False,ресторан,"город москва, профсоюзная улица, дом 104",150,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
168,1702,80912,руккола,True,кафе,"город москва, профсоюзная улица, дом 104",92,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
169,1703,68432,якитория,True,кафе,"город москва, профсоюзная улица, дом 104",198,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 104",https://maps.google.com/maps/api/staticmap?center=55.6416686%2C37.5235038&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gl8NcUqKeeYd8_2wbxTejyoiCo8
170,1708,69967,ротекс,False,ресторан,"город москва, ленинский проспект, дом 111, корпус 1",90,ленинский проспект,"https://www.google.com/maps/search/город москва, ленинский проспект, дом 111, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.643986%2C37.473485&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zLuZ0KWtjPFZGMBmJNXqHu_X8zU
171,1709,154848,«ип» шацкая е.м,False,фаст-фуд,"город москва, профсоюзная улица, дом 25, корпус 1",0,профсоюзная улица,"https://www.google.com/maps/search/город москва, профсоюзная улица, дом 25, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.674028%2C37.5624511&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Kj62lQXhKXMIDMWl9rLqy6NlCNU
172,1731,20159,кафе «delonix»,False,кафе,"город москва, проспект вернадского, дом 94, корпус 1",38,проспект вернадского,"https://www.google.com/maps/search/город москва, проспект вернадского, дом 94, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.6526887%2C37.4757289&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=jif_Ghd5WBMaPlM6-M-5998mDC4
173,1794,71111,питер,False,кафе,"город москва, город зеленоград, корпус 533",25,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 533",https://maps.google.com/maps/api/staticmap?center=55.9921362%2C37.2553108&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=JRFYivXC25YfU-COpHEQVtNDNqk
174,1795,27851,цсо солнечный столовая-раздаточная,False,столовая,"город москва, город зеленоград, корпус 826",60,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 826",https://maps.google.com/maps/api/staticmap?center=55.98015%2C37.183909&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=6Kr3-NT8y2GdVGBo-tcsb7TapR4
175,1796,68999,пиццерия «папа джонс»,True,кафе,"город москва, город зеленоград, корпус 126",49,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 126",https://maps.google.com/maps/api/staticmap?center=56.0047904%2C37.2066197&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=V9tU5LOLvjI4ZNIilGISLFpqS0I
176,1797,84477,пиццерия пиу дель чибо,True,кафе,"город москва, город зеленоград, корпус 330",80,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, корпус 330",https://maps.google.com/maps/api/staticmap?center=55.9966222%2C37.21968&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=7o93y2HeFS-fVmawIgRcS6MT9eI
177,1884,149758,поесть и поиграть,False,кафе,"город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",20,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.5695932%2C37.4914693&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rvJgmux_j51U7ct0p2fGJ7uqPig
178,1885,149891,пивбар у бобра,False,бар,"город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",20,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.5695932%2C37.4914693&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rvJgmux_j51U7ct0p2fGJ7uqPig
179,1886,147991,кафе пекарня есть поесть,False,кафе,"город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",15,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, поселок коммунарка, улица липовый парк, дом 5, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.5695932%2C37.4914693&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rvJgmux_j51U7ct0p2fGJ7uqPig
180,1887,155496,кафе-пиццерия суши,False,кафе,"город москва, поселение сосенское, поселок коммунарка, улица сосенский стан, дом 11",16,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, поселок коммунарка, улица сосенский стан, дом 11",https://maps.google.com/maps/api/staticmap?center=55.56915%2C37.4698836&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=sao2MVdJOQXGAorPQqhFJ5ac1u0
181,1889,138697,ресторанный дом flash royal,False,ресторан,"город москва, поселение сосенское, улица александры монаховой, дом 101",190,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, улица александры монаховой, дом 101",https://maps.google.com/maps/api/staticmap?center=55.5404423%2C37.4927489&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=1kpeZ4vIgBNas9EaxwLl-8rx18E
182,1890,144677,суши wok,True,фаст-фуд,"город москва, поселение сосенское, улица александры монаховой, дом 101",16,поселение сосенское,"https://www.google.com/maps/search/город москва, поселение сосенское, улица александры монаховой, дом 101",https://maps.google.com/maps/api/staticmap?center=55.5404423%2C37.4927489&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=1kpeZ4vIgBNas9EaxwLl-8rx18E
183,1903,149387,столовая «элма»,False,столовая,"город москва, город зеленоград, проезд № 4922, дом 4, строение 4",72,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, проезд № 4922, дом 4, строение 4",https://maps.google.com/maps/api/staticmap?center=55.9835225%2C37.21914405&zoom=15&size=200x200&markers=55.9841262%2C37.2180595%7C55.9836989%2C37.219768%7C55.984271%2C37.2185587%7C55.984602%2C37.2157831%7C55.984602%2C37.2157831%7C55.9842454%2C37.2194899%7C55.9832403%2C37.2208167%7C55.984602%2C37.2157831%7C55.984236%2C37.2197799%7C55.983988%2C37.21802&sensor=false&client=google-maps-frontend&signature=FKKcLBvOPbc35kZTO56RXdRmHdM
184,1904,27852,столовая ип завацкий е.а.,False,столовая,"город москва, город зеленоград, проезд № 4922, дом 4, строение 5",40,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, проезд № 4922, дом 4, строение 5",https://maps.google.com/maps/api/staticmap?center=55.9841262%2C37.2180595&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=loaQcSg1SJAFFDPBmQT7trxZInc
185,1906,22184,пицца хат,True,кафе,"город москва, ленинградский проспект, дом 80, корпус 19",15,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 80, корпус 19",https://maps.google.com/maps/api/staticmap?center=55.8083314%2C37.5100738&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=DjLu04k-BhHcZxwTbRZ3SYuLDwQ
186,1907,27699,сабвей,True,кафе,"город москва, ленинградский проспект, дом 80, корпус 17",20,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 80, корпус 17",https://maps.google.com/maps/api/staticmap?center=55.808108%2C37.510818&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=YrK7Su3lnwy34EcFL8D2u4Z-DBw
187,1908,153552,кулинарная лавка братьев караваевых,True,кафе,"город москва, ленинградский проспект, дом 80, корпус 17",10,ленинградский проспект,"https://www.google.com/maps/search/город москва, ленинградский проспект, дом 80, корпус 17",https://maps.google.com/maps/api/staticmap?center=55.808108%2C37.510818&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=YrK7Su3lnwy34EcFL8D2u4Z-DBw
188,1910,128874,пивная телега,False,кафе,"город москва, город зеленоград, заводская улица, дом 16а",20,город зеленоград,"https://www.google.com/maps/search/город москва, город зеленоград, заводская улица, дом 16а",https://maps.google.com/maps/api/staticmap?center=55.9764127%2C37.1787681&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vPMMUI7D-7EeyqxPbnJWqxeou1M
189,1917,69323,джон донн,False,кафе,"город москва, ленинский проспект, дом 4, строение 1а",50,ленинский проспект,"https://www.google.com/maps/search/город москва, ленинский проспект, дом 4, строение 1а",https://maps.google.com/maps/api/staticmap?center=55.7275179%2C37.60887755&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=iDEKZPXNJBSGJzu22RPjy936d1g
190,1920,23056,кафе «мир кебаб»,False,кафе,"город москва, проспект мира, дом 95, строение 3",48,проспект мира,"https://www.google.com/maps/search/город москва, проспект мира, дом 95, строение 3",https://maps.google.com/maps/api/staticmap?center=55.8076952%2C37.6352709&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=g7yMRuD3prUEmVQTpxziierx8uM
